"","A.1","A.2","A.3","L.1","L.2","L.3","FD_AGG....1","FD_AGG....2","FD_AGG....3","X_diag.1","X_diag.2","X_diag.3","A_water.1","A_water.2","A_water.3","L_water.1","L_water.2","L_water.3","X_water....1","X_water....2","X_water....3","BL_water","FL_water","W_balance.1","W_balance.2","W_balance.3","direct_WF"
"1",0.0588755581085668,0.028535451001217,0.00230326931680724,1.07326438184166,0.0475939758052904,0.0187148713577342,7619.66574982321,1059.24774624543,1574.29755121479,22840.8076196516,0,0,3.49218535711307,0,0,3.74803815857844,0.166206985394029,0.065355799715734,49651.1903333101,16527.2487560541,13586.0284722878,3.75272183103151,3.9796009436882,79764.333913984,0,0,0.208135496951018
"2",0.211095589963184,0.35485412310043,0.338862284379194,0.352828095632183,1.5691478133314,0.535831736435359,126128.905944881,75236.2599533746,46239.6044982692,0,393632.087695006,0,0,0.00653546898631956,0,0.00230589707650633,0.0102551168689785,0.00350191169535905,1317.94289960819,776.804498486734,477.831070124667,0.181561595105863,0.0160629256408439,0,2572.57030115094,0,0.105165165126785
"3",0.00152092743935873,0.00421985677258415,0.00614757493910421,0.00314054803131315,0.00673537221646604,1.00848936106578,1972.08388198864,801.089188623647,2.38552522203208,0,0,4498.87692576293,0,0,0.757121162567547,0.00237777537656703,0.00509949284285592,0.763548637487122,2167.09326784351,997.855980843438,241.363322681054,0.832406348898215,0.771025905706545,0,0,3406.19492828194,0.0149125264167014
