"","A.1","A.2","A.3","L.1","L.2","L.3","FD_AGG....1","FD_AGG....2","FD_AGG....3","X_diag.1","X_diag.2","X_diag.3","A_water.1","A_water.2","A_water.3","L_water.1","L_water.2","L_water.3","X_water....1","X_water....2","X_water....3","BL_water","FL_water","W_balance.1","W_balance.2","W_balance.3","direct_WF"
"1",0.0461169853091384,0.023431490589772,0.00107056183542302,1.05993393096193,0.0404605630038529,0.0132241536492763,32056.8712864992,7193.1079728383,25995.0894293969,142426.424818793,0,0,2.23970319675127,0,0,2.37393741352058,0.0906196523020856,0.0296181792026141,156183.180134881,83592.9541659921,79217.0462379072,2.37533707634824,2.49417524502528,318992.918968507,0,0,0.103707453454957
"2",0.273167891564961,0.384800494942076,0.29371492576549,0.471620980797607,1.64680638152336,0.491841751217171,881592.040542486,733936.765952997,193180.700566437,0,3012702.19982759,0,0,0.00149214281347162,0,0.000703725857179585,0.00245727030736928,0.000733898134443997,2193.64180315252,1808.73804327206,492.999609626054,0.0954642765463311,0.00389489429899286,0,4495.38193660288,0,0.0544806324083206
"3",3.37830169606581e-05,0.00419583791086211,0.0155441006709108,0.00204646338970433,0.00702022257375013,1.0178862615386,6503.09527412586,265.765405311448,12.2545292972464,0,0,19733.476045472,0,0,0.340068126301712,0.000695936970481804,0.00238735393687619,0.346150673749687,4378.03260119114,1849.16765149495,483.52356338341,0.376502751086745,0.349233964657045,0,0,6710.72622420338,0.00812205857100902
