"","A.1","A.2","A.3","L.1","L.2","L.3","FD_AGG....1","FD_AGG....2","FD_AGG....3","X_diag.1","X_diag.2","X_diag.3","A_water.1","A_water.2","A_water.3","L_water.1","L_water.2","L_water.3","X_water....1","X_water....2","X_water....3","BL_water","FL_water","W_balance.1","W_balance.2","W_balance.3","direct_WF"
"1",0.043690962554321,0.0227009589597684,0.00109646138472964,1.05744478518344,0.0391308350793125,0.0131745455050903,32246.3226914136,8087.12324106114,24900.865861245,140329.462324445,0,0,2.25794620760984,0,0,2.38765344246174,0.0883553206679397,0.0297474150602019,157826.016549517,83152.4683164904,75877.6055447301,2.38905933112693,2.50575617818988,316856.377271408,0,0,0.099069937804922
"2",0.287335085482318,0.385168262594958,0.301180834477101,0.49520879052761,1.64810879503864,0.505737073030599,912673.809948055,722473.614830787,185872.070648246,0,3036985.87438795,0,0,0.00142471088806436,0,0.000705529355729866,0.00234807854500617,0.000720529114444493,2170.46463227203,1702.34444043538,454.014898259842,0.0930033676045445,0.00377413701518053,0,4326.82684213817,0,0.0531772854276848
"3",2.60220146243722e-05,0.00408884293069648,0.0174306254884502,0.002088756131904,0.00685944059891509,1.01984475425179,6500.93546107257,296.925223275558,6.08609220139498,0,0,19566.1017421122,0,0,0.335299702422138,0.000700359309459829,0.00229996839159856,0.341953642617405,4344.72348834756,1768.86503160745,447.020601989046,0.372421586792051,0.344953970318463,0,0,6560.50809169151,0.00874932997890585
